wallet,win_rate,token_diversity,avg_hold_days
0xa15ea5fc174aa46f1708c733549c094f5e640300,0.66666666666666663,3,365.33333333333331
0x8062970bdd133fbacac3a4c98bc61c03ee0b7968,0.66666666666666663,3,0
0x75ae4d64df4d08e5067ca7820583ef5d63d13474,0.66666666666666663,3,204.66666666666666
0x411600fbfb543c3c3d6b5ff622acf225c62dd978,0.66666666666666663,3,66.666666666666657
0x65c7545822ea575760eeb0be352c97467f0aeba2,0.66666666666666663,3,177.66666666666669
0x5a81a37d9be7edab7f6299d6d4f7dffe1b180dcc,0.66666666666666663,3,149
0xa7439aa27c9de65d76a9d8998ebacb6f3a0bd8b1,0.66666666666666663,3,34.666666666666664
0xbbd84e05d9046aef095432ce3fd518fb636c7015,0.66666666666666663,3,4
0xee5ca78266abf8a5984249e691080f5663b4b9a8,0.66666666666666663,3,223
0x923ff9f4a01b97abd414cf871db177f38342d687,0.66666666666666663,3,54.666666666666664
0x971647e3c52ba6c0e5cc10b22252dc8915ca6610,0.66666666666666663,3,168
0x6f15f4c77053e225cc49a268052400acd31bbdc7,0.66666666666666663,3,113.33333333333333
0x511f1f875b5975037b8718512cb1c3ce12360b9b,0.66666666666666663,3,0
0xa802b148e7f43dc4f56ffb445e7e698e4f890b2f,0.66666666666666663,3,167.66666666666666
0x9b40432e0d9b50fa6e6784485d878f354e4709e7,0.66666666666666663,3,4
0x60f491b44c6cf9f31de115fec52875df0a4c9b4b,0.66666666666666663,3,255
0x81c110b5395ab9dcd1f3c8fc22ea52360d4657e2,0.66666666666666663,3,113
0x562b3c0f714b29c86e60f1f25a3e3d9f8269aa54,0.66666666666666663,3,127.33333333333334
0xfca8a63c1dadbad72d7203c54b69f409aa402923,0.66666666666666663,3,20.333333333333336
0x87af16a0512cfa5b5795182c0fbf3517a38c05b3,0.66666666666666663,3,63
0x51efdacea5de9993036b8b42f5c3d52218a72893,0.66666666666666663,3,49.333333333333336
0xa88bb977b27985104447a9be5c3a9ba6ec8e2f8b,0.66666666666666663,3,141
0xbba7da286a214b5b23e7003bf2f475006e867b49,0.66666666666666663,3,25
0xea896b0bf74706285740e649c5c79d0eb0303e17,0.66666666666666663,3,2
0x9ffc1c03c4dfec18b1d9158447ecda9105d6f482,0.66666666666666663,3,79
0x86983356d98cb1e025451fd26d8f81036a65d3b2,0.66666666666666663,3,8.3333333333333321
0x44d838d49254d92a6379205c3e728a5418052454,0.66666666666666663,3,7.333333333333333
0xaaf5110db6e744ff70fb339de037b990a20bdace,0.66666666666666663,3,0
0x83244efa6d8c2e306c51a899a9698f8904ed5529,0.66666666666666663,3,150.66666666666666
0xb527a40c8b039b1565861daebc342f2632581b74,0.66666666666666663,3,179.66666666666666
0x82601d1b760a9c55b0aef7b1dd91673cb975021b,0.66666666666666663,3,53
0xc9d052697478464123a70f7d925df71fd7018604,0.66666666666666663,3,43.333333333333329
0x6a0b9967a17e1e61268f4df6dcfd065d1d948aa4,0.66666666666666663,3,40.666666666666671
0xa8eedb4201bc2951dc8946c0a139ffd0b5e8cbfb,0.66666666666666663,3,103.66666666666666
0xfe5d8450d6530b30f5de5c60bcca5364b90b5cfe,0.66666666666666663,3,0.66666666666666663
0xb50d343986856ca3f9ccca14b32d89e92652a63b,0.66666666666666663,3,5.333333333333333
0x1e8d3abb619761b4f2e196c83621ff125e8b75bb,0.66666666666666663,3,10.333333333333334
0x2cbb8715bb3a24054625edffbc77236c8219cc55,0.66666666666666663,3,198
0x9aefacce4b43861e0e5cbc400f005c425d554a00,0.66666666666666663,3,50.666666666666664
0xe0c75e0de551273df9bfcdf13ceb516d15d71bff,0.66666666666666663,3,104.33333333333334
0x8573910f0aede7417e3e080aba7a93386c24b163,0.66666666666666663,3,100
0xdba7d39a4f8ca2c0c6529b38553a5722a0252aa6,0.66666666666666663,3,42.666666666666664
0x1fda955dbddc4153118e0cd7c1d66f4a6026d88f,0.66666666666666663,3,36.333333333333336
0x1df52f9b0b40d6e61963be5be48671849aa5fcaf,0.66666666666666663,3,8
0x1e3cacf173cc3441e391a530cc7786cfc0fb8bc2,0.66666666666666663,3,209.33333333333334
0xb3965aa509032ca86d019003140e99e41043487f,0.66666666666666663,3,160
0xf37007f2b9de656115e1b977bb1fd38a99b8a2a6,0.66666666666666663,3,133.33333333333334
0x90628916dac6c9e5a90f18da187153fa88cf8a15,0.66666666666666663,3,157.66666666666666
0xb07f5c2c04d7784f4ddba8d08857a45bfe5c0b43,0.66666666666666663,3,112.33333333333333
0x8805511a413328535d4ddbd58f115741cfe5fc00,0.66666666666666663,3,389
0xf42baaa160bd4c8dcc12d6b27a5878f0a36d6be7,0.66666666666666663,3,138.33333333333331
0xeb273c93187b7458633f8eebaa2bb9c8c9d3cd5f,0.66666666666666663,3,0
0x9928e4046d7c6513326ccea028cd3e7a91c7590a,0.66666666666666663,3,0
0x99d01fd0302532d57c4ae0715c089e6a03a65ca6,0.66666666666666663,3,0
0xa0f939535a54b37b3f122b43fdc6d2111604fbb6,0.66666666666666663,3,18.666666666666664
0x559c1a91cd0cd120d6b64ff9c79c63529ace6166,0.66666666666666663,3,8.6666666666666661
0xc5ba1bc8564e1a8d13c71a29f5fb30c13277eb43,0.66666666666666663,3,2.666666666666667
0x371ab8c994567a186b00ce8df1ce55eb45ac5415,0.66666666666666663,3,2.6666666666666665
0x7da92dd767972fd6f2613899df02893236798add,0.66666666666666663,3,10.666666666666666
0xf9a2bc6f4e319f23cad6ef33e1c28abbc57f420a,0.66666666666666663,3,0
0x0da2cde0642d065a33535facf0319be8887afafd,0.66666666666666663,3,181.66666666666669
0x5e3f5a062a94fd883ed36caf532e19300c052e34,0.66666666666666663,3,2.666666666666667
0xfc07cd8903fe4a2ec6c79789582b8a4d5ee23374,0.66666666666666663,3,1.6666666666666667
0xa55a9ed67501db72c8486040ff8de68cce65926e,0.66666666666666663,3,168
0x783d8affcebace65529a2fa46e047ed53141171d,0.66666666666666663,3,0
0x26946fc5c65e28b94d392d2018658e9a20bc9e4e,0.66666666666666663,3,42
0xa28240d5716eae12765b97c69beff0c0c396a755,0.66666666666666663,3,31
0x8f967e84b212f4ba34c31d651d5746a1da8efc11,0.66666666666666663,3,103.66666666666666
0x94f14c07c4d42bad738db925be944311e61cffbe,0.66666666666666663,3,101.66666666666666
0x4a2fa663476527439c5208e43f16525563bbda7e,0.66666666666666663,3,0.33333333333333337
0xb76aa66f411e3f85915fdaf5e19c21d1970d029f,0.66666666666666663,3,43.666666666666671
0xf223be4ecb7eda883ef75f688e003995c12b7762,0.66666666666666663,3,164.33333333333334
0x94e8ff3cf8b6850584ea8c94b3c64505ccc1abf7,0.66666666666666663,3,85.666666666666657
0x07d7dca993232af08850bee8560ef5e4ff6ad196,0.66666666666666663,3,44.333333333333336
0xe3fbb8ca68401e08556746e5656937f4f2a89e7d,0.66666666666666663,3,15
0x5e72f8a859453d13dd0cd0990eb0a8596f1c910a,0.66666666666666663,3,122.33333333333334
0x71f60147a4786a5ac3125349e8f3cf70461c4263,0.66666666666666663,3,264
0x7f42b36f71f417380a9e8e0a93a3d5a0f7e2984a,0.66666666666666663,3,118.66666666666667
0xeea244bcf6a0d69558cac0d2c13216e3585b1822,0.66666666666666663,3,183
0x1657b13687b374a0854672cac8d6547b1cefac9c,0.66666666666666663,3,220
0x0d604b90cdb59f4581cea1862cdf61fb13649e09,0.66666666666666663,3,303.66666666666669
0x06296cf52be0bd03f2356a0ff8164922a0686c68,0.66666666666666663,3,17
0x4fb68066e6524d80131b7ffbcaf8a5c377bb12a8,0.66666666666666663,3,239.33333333333334
0xaaf087d05fc8c2852ae7bcfb1e988869d7def28c,0.66666666666666663,3,1.3333333333333335
0x379f97873daffa40da7b42e5666beb8a4334bf2e,0.66666666666666663,3,29.666666666666668
0x1ebf9be732817cc3da6b2b30976dc2260f7622ef,0.66666666666666663,3,313
0x6f75b7d9c640b076b7b749744358de54cb08ba55,0.66666666666666663,3,20.333333333333332
0x1acf5503ad6947df300f70a88567a77181020207,0.66666666666666663,3,6.666666666666667
0x7f264ecc60dae266221e38c57e3bc778b33a3571,0.66666666666666663,3,88.333333333333329
0xa8a7e0a7aacc8b5dc6b00f91e7c26b7ca334fbcb,0.66666666666666663,3,37.333333333333336
0x58663b7a977e8c6bf3750f08e8aa82ce23d4b4b9,0.66666666666666663,3,1
0x063f470ad4394c0485d484bf6e5f7d1248598c4c,0.66666666666666663,3,164
0x5b19c23a2e3cb161e2746d4a5ec3f3f4029b95d4,0.66666666666666663,3,1
0x72746d0df79cf8dd08fb23677d48fb4460527189,0.66666666666666663,3,4.666666666666667
0x7dee3900f001262cfd89bc6e6ed1462acecc0715,0.66666666666666663,3,136.66666666666669
0xbbd3b3f1faf24df8556e6dc1d7a1ba15ebce98b6,0.66666666666666663,3,94.666666666666657
0x75f1bb594da8d8892c5bac7de3640f6f0be3bdfb,0.66666666666666663,3,7.3333333333333339
0x5fdcf7a291ac948d3cb44541d176b7aa8f14f8a6,0.66666666666666663,3,118.33333333333333
0x54182fd2ee1d0ce5758754b30d837bff596743d0,0.66666666666666663,3,147.66666666666669
0x56688b05ef9ad0acd7a8f9e89ba21486610ba3b1,0.66666666666666663,3,70
0x07e27564362005197a0ed5c8a5c7017d8371f5b5,0.66666666666666663,3,128
0x669f7410dc7add47bde9f64f933a75590a40f3c2,0.66666666666666663,3,0.33333333333333337
0xe13a34bb8a9ad3e11d3ef052901437fdf634f519,0.66666666666666663,3,282.66666666666663
0x8cc9027678e983e49f7efc46c69ec20488010fd7,0.66666666666666663,3,40.333333333333336
0x91b1f50f142fb88621a60ce1b433b448fc922c2c,0.66666666666666663,3,51.666666666666671
0x18f09f42396c125252d23ccb0db6155d831f9551,0.66666666666666663,3,21.333333333333332
0x5c32a53131db8c67df4eabb24b5c3e8d95fada58,0.66666666666666663,3,159
0x4e90e622ff6938ee23f9c3124eed0d12a0c2495c,0.66666666666666663,3,174.66666666666669
0x38fe3b090331b091fe99051f82309922bf7c6f09,0.66666666666666663,3,27.333333333333332
0x86d252991233fd59727e925f49e3e9d2693340f7,0.66666666666666663,3,104.33333333333333
0x3f3e90f2b0dcff1e7d64e674c9c37295fdf6d580,0.66666666666666663,3,52.666666666666664
0x76fd1e3a3a41a3b5e8e29b5f5750801c1baa0607,0.66666666666666663,3,110.33333333333334
0x47ddb6a433b76117a98fbeab5320d8b67d468e31,0.66666666666666663,3,10.666666666666668
0x8f50a471613fe6f324b56eb5993fb27d87053695,0.66666666666666663,3,163.66666666666666
0x694898040968ceea7051d30eb1b682b34c040924,0.66666666666666663,3,310.66666666666669
0x847bd1a5c1aacdad40c1c09688cc50f5ea75cc88,0.66666666666666663,3,2.6666666666666665
0xd590c286501ebb0bc96e3e1bdb37fabfd1284015,0.66666666666666663,3,35.666666666666664
0x7250d3936c42557c1f6525b618e444e67f6afc06,0.66666666666666663,3,5
0x755ce3d8eef3d2f56e3a527c4ed4903820477eb7,0.66666666666666663,3,161.66666666666666
0xa54fac657ba6b8ed0a3ea6c8e98d967a98e771d0,0.66666666666666663,3,66
0x10e50d71cf86e68915f24fbde0f800f10f48250d,0.66666666666666663,3,1.3333333333333335
0x5a62d1f022c7902df9de973a526a8cc13d8edd50,0.66666666666666663,3,28.666666666666664
0xe1da6fa6cf5cd2dfe973045d5efa7a47c93efa5a,0.66666666666666663,3,26.666666666666668
0x40afc7994ff5df7e8a29b6406f33134bd2da2f20,0.66666666666666663,3,113
0xaf85fc7c9cc0589070a20f97b79a603c7afb398a,0.66666666666666663,3,269.66666666666669
0x49899e7b6913ca5c88a0d7b5f9a315476494df72,0.66666666666666663,3,320.33333333333331
0x15dfc29e852022a3f4ba490678d26feb08c265c6,0.66666666666666663,3,9.3333333333333339
0x53b2bc94b82472b8547e3ecacc31d539b1243356,0.66666666666666663,3,68
0x9bfc00e90b395c356d0d64e6e7afbf3d4ccf6cf8,0.66666666666666663,3,14.333333333333334
0x3863a2887f03aaad1d0fd1b1915840228db96260,0.66666666666666663,3,260.66666666666669
0x3a8c697eae23ca35c6ddb43cc47f7ce3b3d858d2,0.66666666666666663,3,187
0x4f57d0312cd1e9cac3c3a259a584dc7cb40d6d07,0.66666666666666663,3,19
0x2eaf6fdc861a5ad638198228b4726128c819bd5a,0.66666666666666663,3,9
0x103dd1184599c7511a3016e0a383e11f84ae7173,0.66666666666666663,3,0
0x3d6d75b9746051a666c1ac8d99d29cf8d9479146,0.66666666666666663,3,17.333333333333336
0xb783009a8f112d27dd355ead3f801e23d63d6c13,0.66666666666666663,3,20.333333333333336
0x7c4805d50300da0dd1312855e6f1da64194b4d74,0.66666666666666663,3,0
0x68d571bd4149684ef5f997bc753a8e6ca4b8b61a,0.66666666666666663,3,134.66666666666666
0xd9e8286b24cf014cd839bc4cd12a6fe820e239f3,0.66666666666666663,3,213
0xe1b114f43c6e80ee879bf738dc29a0fcbc67f94f,0.66666666666666663,3,0.66666666666666674
0xef93758f1f65fbf617c5312974f94f3804b78ee3,0.66666666666666663,3,160
0x44fd69f869cf53003b8ed5679b0fd20421f13b67,0.66666666666666663,3,30.333333333333336
0x583eca1b21a050c2649bb38d1503fdc7ae354eb7,0.66666666666666663,3,4.6666666666666661
0x6bbf332e8b77d6298190f6a06cc56c568a24bd0e,0.66666666666666663,3,90.666666666666657
0x2a6b95bf1dba55ec04592159ba46e33e1b2b87f2,0.66666666666666663,3,38
0x431c85ee369120fa8af37871a7c95a38ca1ff3d3,0.66666666666666663,3,296.33333333333331
0x441e939b83ded65f0590e3cddfe80f255c5103be,0.66666666666666663,3,0
0xcc3ac758ef0892d81aad513f4b360c16aed1b628,0.66666666666666663,3,34.333333333333336
0xc3b58334a3cac2bebdbb9ffb7355bd676e1f6e52,0.66666666666666663,3,129.33333333333334
0x4ec8bb895019c3a32feafb61cda951fa8912b61e,0.66666666666666663,3,20.666666666666668
0xe1530d96633fa9354b9664fea7733785f5f2af76,0.66666666666666663,3,2.3333333333333335
0xa4add0525e2f62f0c467a46caf1217a570492a73,0.66666666666666663,3,9.6666666666666661
0xd5b322d05326cf4d86e0871dcefc062336197b92,0.66666666666666663,3,0.66666666666666663
0xbf316f3191ed10d1228cbbd95bdce32eb4e0ee7e,0.66666666666666663,3,10
0x3dd8698525fa2aa5247815f8ce1e44819e61c5f2,0.66666666666666663,3,41
0xb94a5844b0678d4494a45796861eefde013663da,0.66666666666666663,3,74.666666666666671
0xef1a8695800f775e0dc64d358cc2428ad87a1353,0.66666666666666663,3,20
0xf005bd0d2dbc72dc3f66f24800156e700e7e88ad,0.66666666666666663,3,14.666666666666666
0x2418a886743ed718c006bac028ba02eae93014dc,0.66666666666666663,3,9.6666666666666679
0x4440f80b3099c874b939695e46490afdfab2cfcb,0.66666666666666663,3,4.6666666666666661
0xaad793337946062138a0eba90815598d6625ae9c,0.66666666666666663,3,0
0x26fc627b234d1673ec63b17e39c7bf09fd79396a,0.66666666666666663,3,139.33333333333334
0x0197b3cf4633bee53cb588c8e510231d2e3d387d,0.66666666666666663,3,2.666666666666667
0x71072bd71cc4f83154f1f77b4bd5e2d71bd6aa2c,0.66666666666666663,3,5.333333333333333
0xdeb0a12a1ff0561a5fda14c54d80f316c23e89d6,0.66666666666666663,3,148
0x31e38613bb746a8aa03625bb075dd47adf3d64e5,0.66666666666666663,3,3.333333333333333
0x6be53376cd0b82d1a8c905dfad8c37ae6baf289a,0.66666666666666663,3,80
0x42aa79a27ad625d6edc183fae0ee47fef6398534,0.66666666666666663,3,117
0x3d95989ff6a2cadd1edd638129e8db8c60d8c545,0.66666666666666663,3,14.666666666666666
0x85aecfc6e3e13ca20c718eed98fd0e9ba86a857c,0.66666666666666663,3,19.666666666666664
0x1c55f82d2a831ff0a374216cab4f6cad1e379e15,0.66666666666666663,3,178.66666666666666
0x79659d3b48f13e5719cfdb150a693415bcf96683,0.66666666666666663,3,238.33333333333331
0xe9fc4158b8493096c905a2885a1266e0745cdfb0,0.66666666666666663,3,65.666666666666657
0x4621e524e6f95a6280b7761bde3d150101b290f8,0.66666666666666663,3,61
0x75000866dac292a53f3e67f993005a57136819a8,0.66666666666666663,3,0
0xe37c4b00d4cddb92a9437e27221ad37d7f3670a4,0.66666666666666663,3,1.6666666666666665
0x2bf699ead90cf029d8c85951a88c4fd4aa4834b8,0.66666666666666663,3,0
0xeab59cdd581e532a910b53f7396cd8fc27e49d6f,0.66666666666666663,3,3.333333333333333
0x62ea91d7816a83bc5e2c43872dfedf2ad6238704,0.66666666666666663,3,39.333333333333336
0x48303e44f8b6e0a680b1302e55677ae61f298034,0.66666666666666663,3,43.333333333333329
0x42f25df4f6057f4ca105985227593954a96b4411,0.66666666666666663,3,3.666666666666667
0x511dd2c659229bd5fde7d73f1ddb561a7cb8e6ba,0.66666666666666663,3,393
0xc1179769a43a809a4a0bfb021e1cb4a807091a9c,0.66666666666666663,3,59.666666666666664
0x1d3c65e3b9aab4396206820fdf2d1a57cd7751bf,0.66666666666666663,3,131.33333333333331
0x0270ef8a768e9603f361aafcc87ffa2036cecb42,0.66666666666666663,3,41.333333333333336
0xcd7c6d42ff89fd652ebf97b02d479d723b0b8446,0.66666666666666663,3,274.66666666666669
0xd153f156bfe52d4a439f3a04d321dacae20dfe66,0.66666666666666663,3,24
0xc058f85fa5fdcc6a248b05bc00cca4ec214cc7c0,0.66666666666666663,3,277.66666666666669
0xdf6764f41eb550f060aea6c852b822a49b53c6e2,0.66666666666666663,3,20
0x0689060cd54bd09e589c098fa2382647abebb8c3,0.66666666666666663,3,276.66666666666669
0x692f9bcaddabe3f3daa800ce1c7308716ea06e3c,0.66666666666666663,3,156.66666666666669
0x5697c0944e3025add7d32762e8802e185509548b,0.66666666666666663,3,14.666666666666666
0x30171431e33b2fbe91febc2dfb4759bfac988a6d,0.66666666666666663,3,153
0x57c8ee09f314759be47c8a40c035e1fabeff55b0,0.66666666666666663,3,138
0x991530bccde1ef0863bb21e68e65169d697aa4c3,0.66666666666666663,3,101.66666666666667
0x329ac4a6a370c54bbeda3c5f9c80181d6f5df675,0.66666666666666663,3,34.333333333333336
0x885f7ed9baf858f8fdc869aae29595bc0110c76f,0.66666666666666663,3,11
0x04aa05df77c698ebcb1dc1060c5c2fa7bf37981c,0.66666666666666663,3,0.33333333333333337
0x31300068d9377864b7f0d622238a65f81814da3c,0.66666666666666663,3,95.333333333333343
0x539bfee566495ada72533e78d8912d1c085d0369,0.66666666666666663,3,364
0x870611473e24ad0cb951a5eca6128386ca927759,0.66666666666666663,3,244.33333333333334
0x662edf6fbf13ccbe7f20923a8b6fd279ad2f1875,0.66666666666666663,3,68.666666666666671
0xfad65210fb2dc1a74e02df55718dd3a5bbea0e18,0.66666666666666663,3,10.333333333333334
0x5d2b9dbc23acdcf8563056688d34ead24ecba9de,0.66666666666666663,3,254.66666666666666
0x15de9d8e606d78ac73183e6560f0ccba99216cf4,0.66666666666666663,3,214
0x9125c73070f3b68c841924b3f1ca5e12922eb01c,0.66666666666666663,3,0
0x968ea6fef2ec970a022aeeefe1dcb52e3444d016,0.66666666666666663,3,171.33333333333334
0x6fd6c3a0a7505456e77b7fe32bb0f0612efd4be8,0.66666666666666663,3,158.33333333333331
0x5bbad972abf25f45dd60faba9f4b6ba174a6bde2,0.66666666666666663,3,9
0xd5b9049a928ca1ecd33571f0d5182eced4646a41,0.66666666666666663,3,99.666666666666671
0xeb81b86248d3c2b618ccb071adb122109da96da2,0.66666666666666663,3,64.666666666666671
0xaa85bef3e5d832a65019b8f22ed89c1fbeb043b9,0.66666666666666663,3,87.666666666666657
0x5fc37628efd2ef35b6534f17dd33edbac20d4882,0.66666666666666663,3,396.66666666666669
0x1f89d8a940e0b20809fd095eb6eb05ff51046fa7,0.66666666666666663,3,16
0x88ebc662485292a8af7d63dd67f80c4aced41e1e,0.66666666666666663,3,59
0x8d00437c006f7dbe6b4c26ed97fb2de5c0175f5f,0.66666666666666663,3,90.666666666666657
0x6fbe83ad7271f56fecaff79f1ad8b05e1980aad0,0.66666666666666663,3,317
0xc273fd237f23cb13296d0cc2897f0b7a61e83387,0.66666666666666663,3,195.66666666666666
0xd9c12afb990212d7250a091d072bd2ec9b10794e,0.66666666666666663,3,127.33333333333334
0xd1591062e3d2d89e346d9fcbbcbb5150799599d8,0.66666666666666663,3,386.33333333333337
0x43cf26222914c885b7626619f01c561e72323a70,0.66666666666666663,3,5
0x6759c0c8ff26d15d4f7e5e3b2c9209058592993b,0.66666666666666663,3,10.333333333333334
0x94790a40fcd9467242bdd67253250695bed23d04,0.66666666666666663,3,2
0x17140389b6a07bc6885e2b5b178f625cdb3960b1,0.66666666666666663,3,131.66666666666666
0x9aabac756831c4c8d8c7aa02471baebdfd13440e,0.66666666666666663,3,98.666666666666657
0xc5fc762b4cfeceb489e659c9b2044bc45f1a5b56,0.66666666666666663,3,0
0x7b55c84c292bb13ed9903213fa162eca5ea922a9,0.66666666666666663,3,50.666666666666671
0xf1e58204260bde6819a37265a022c56e92c6025f,0.66666666666666663,3,22.666666666666668
0xf8f2339f2df897dd3dea3a4d39df641bd4dc596c,0.66666666666666663,3,343.33333333333337
0x58325bf5e697f876eb34cf558fcdeafaebcb1b96,0.66666666666666663,3,18
0x12019ff2a12bbd2c744297fd378ab62a0eeb7b08,0.66666666666666663,3,113.66666666666667
0x871770e3e03bfaefa3597056e540a1a9c9ac7f6b,0.66666666666666663,3,27.333333333333336
0x8ac87046bab4d85291d22d734bc0eef12742d1ad,0.66666666666666663,3,2.333333333333333
0x63379abc4b65072eea0648da469622a0dfba5105,0.66666666666666663,3,192
0xa3e0cbe2b5a8ee0a49ab8bdf24e93e6cf63c675c,0.66666666666666663,3,1.6666666666666665
0x39dae9f2c0db409951ef4b2ee067f4ac7915473c,0.66666666666666663,3,8.6666666666666661
0xfa51813ab5d4d7c841026896863520cc3dadd270,0.66666666666666663,3,12.666666666666668
0x43d2f04d93f302c6805d5e269b6a2a93698f2bc5,0.66666666666666663,3,24.666666666666664
0xc038acae6704a10a2ce1ccbbafdaa5215c62d1e6,0.66666666666666663,3,269.33333333333331
0x7fccfb491d54802e07f56e21c86bcd5bdf817757,0.66666666666666663,3,148.33333333333334
0x513f850aaf91c7506b4235db67a205fdd5ca176d,0.66666666666666663,3,0
0xe33278c2e35c32bfe21240539351c653703e8a94,0.66666666666666663,3,18
0xeb7ee669cfe1d03def13e0dceba3e659540e87de,0.66666666666666663,3,243.33333333333334
0xfee3d0cca283d6d1442bbffd59c254333d4edd7b,0.66666666666666663,3,215.33333333333331
0xf91985b0e98c0900042ceac12d716d0e139a970a,0.66666666666666663,3,0
0xc6181343ad4efe59200585a74a0aee41bde9b1cd,0.66666666666666663,3,53
0xbcd19401c7efb3ddd371dd22fa770643f5082931,0.66666666666666663,3,33.333333333333329
0xab0d000eab18a25c83e2890ca7d3c79943ae69c6,0.66666666666666663,3,19
0xf13c33abb22672b780bd2f1bd4e237dee1a89066,0.66666666666666663,3,23.666666666666668
0xb54ca505d086c5ed693ee8d77ce5df1b6c3d2f05,0.66666666666666663,3,33.333333333333336
0x181e09a0ba8ed2f0ea34ecc6b34a116791cce596,0.66666666666666663,3,6.6666666666666661
0x966940a7cb28913a6caaa35b6f3e5ad168951335,0.66666666666666663,3,4.3333333333333339
0x6fb5f0fbe30b2e58404953a95dd9eeb301893462,0.66666666666666663,3,19.666666666666668
0xbce7bf7e2a4d57cdaf60434e685fe8040a49a943,0.66666666666666663,3,0
0xcf22ed63234ae6ab2b74d94e26faaf1a8576b359,0.66666666666666663,3,81.666666666666671
0x12db07b19c416b95da4a3ef8e1ce8fae4a317018,0.66666666666666663,3,3
0x607ac70ca1e69e20e389ec124cdaf7608eb96f76,0.66666666666666663,3,20.666666666666668
0xc3f188de1d30ab551c393be67a6e387111ebad9b,0.66666666666666663,3,59.333333333333336
0x03ab0e997ea50088d7b441347244d485353a3983,0.66666666666666663,3,179.66666666666666
0x05a307599f9dae0365d99d9e95c2c12d748552d6,0.66666666666666663,3,36
0xd26e4f7b578ca1fb2bc928305c340ebeffbad240,0.66666666666666663,3,81
0x3eadb5c67172acf4bd731f383c0c466f633f3f8d,0.66666666666666663,3,0
0x0dfe815e1015a6dece411ea37d4dc61b09e5677e,0.66666666666666663,3,144.66666666666669
0x0a22919ccf844c1a3ee52737cad84b6fe42a45da,0.66666666666666663,3,115
0xbbe74dc49949a944909c6b15b03ae7aeaf072d1d,0.66666666666666663,3,222.66666666666666
0x1d49231bba6e0c7f67da1e68ae126cb94f8a2248,0.66666666666666663,3,18
0x22f408f09be7125cb421671043070a7c570f21e2,0.66666666666666663,3,208.66666666666666
0xc20a1988fed872bba6e8ff588ca780f872cd555a,0.66666666666666663,3,105
0x72f8b1df133d88c5291a1c6692a113183477e1f0,0.66666666666666663,3,143.33333333333331
0x7b351e477768d22de9e7d9f81b8e149ce83aaf64,0.66666666666666663,3,64.666666666666671
0x08ef3c5f1ecb525790454d4dce6428be28d90861,0.66666666666666663,3,223
0x926d5973e9d23fddff06054260949c83cce97399,0.66666666666666663,3,7.3333333333333339
0x53d8df2c65808d895fce20fffb4a5207842c46bb,0.66666666666666663,3,69
0x0d0e7615c9895b991d18fe6a2b6a3b50b9d09585,0.66666666666666663,3,209.33333333333331
0xef14bed13a3b8f895e589fb6f9bebf1ae8120429,0.66666666666666663,3,46.333333333333336
0x55f53a5ae573beb67049244c3f7b91aff788eeb7,0.66666666666666663,3,381
0xe30d1fb27a02541efadee440bd93814c4f102aaa,0.66666666666666663,3,185.66666666666669
0x223aff701091320e59b4d2101df7ce41ccea8dc3,0.66666666666666663,3,0.33333333333333337
0xb63c0c293e88b01c59ba072eca3f9a3784f7a490,0.66666666666666663,3,0
0xf6016a2bddf72f1b11d69626e3d7cd6beb39d969,0.66666666666666663,3,100.66666666666667
0x40404d92f4496f38e0f873fdf4eb97969e7cfd88,0.66666666666666663,3,155.66666666666666
0x141f94abfcb51391bec685eae085e8e2184ebf66,0.66666666666666663,3,124.66666666666666
0x666724af4127bfda0f7761c9dd492936464ded2f,0.66666666666666663,3,3.6666666666666665
0x80df4bf59746d0eca2f6e4ac9064255e63008024,0.66666666666666663,3,102.66666666666667
0x2fd24d84f627221f014763dd0dab59a3f176048e,0.66666666666666663,3,13.666666666666668
0x649f23395e1698de0e3bed46ebf9abad1853b54d,0.66666666666666663,3,75
0x22b39a0262a4ff2d466a0861ef5df1a830c3cecc,0.66666666666666663,3,93
0x4ca81d2b46e8b183c72a7c0b9e21e36799674d70,0.66666666666666663,3,175.33333333333334
0x8fe15be3aadd30f78752001e6e38b846f2d195c0,0.66666666666666663,3,0
0x4fafa2ec8b5e89af0ef212279a2990f147cdcdd6,0.66666666666666663,3,2.333333333333333
0x3fd4321bc5a141140abeed1c9f2bc0600c2a4324,0.66666666666666663,3,212
0x33560996671de5fd21822af1ac5ac8e9e0975836,0.66666666666666663,3,0
0x65d19a96a50f8aea2ef48d3846a4d694902bf507,0.66666666666666663,3,75.666666666666657
0xbc867548cd38b351ea69f99159aeeb69bd33da6d,0.66666666666666663,3,0.66666666666666674
0x48771c5375d2e7e1fa55ca7d038511681115f068,0.66666666666666663,3,10.666666666666668
0x6916d044d82a0f0b7b5faa2aed3bbf032141bde1,0.66666666666666663,3,81.333333333333343
0x2d9c0989b14153737146b3906dfdb863c166677d,0.66666666666666663,3,204.33333333333334
0x72b6c22a740b70dcf9dba8698507d5fa7d1110a8,0.66666666666666663,3,2.6666666666666665
0x29b80904e7c3af1cca7a021bb0a784b51bde810a,0.66666666666666663,3,27
0x07d11f55fda4c4ec694637dde4563331c48d41d8,0.66666666666666663,3,45.333333333333336
0xa738be2ce7046b0e9f122a2c72d0d2c2b06e78a0,0.66666666666666663,3,118
0x62713503753e179cde1066d9efc854088a4debf0,0.66666666666666663,3,208
